300, 0.000015014
320, 0.000015977
340, 0.000016926
360, 0.000017862
380, 0.000018783
400, 0.00001969
420, 0.000020583
440, 0.000021462
460, 0.000022326
480, 0.000023176
500, 0.000024013
520, 0.000024835
540, 0.000025645
560, 0.000026441
580, 0.000027224
600, 0.000027995
620, 0.000028754
640, 0.0000295
660, 0.000030236
680, 0.00003096
700, 0.000031673
720, 0.000032375
740, 0.000033068
760, 0.00003375
780, 0.000034422
800, 0.000035086
820, 0.00003574
840, 0.000036385
860, 0.000037022
880, 0.00003765
900, 0.00003827
920, 0.000038883
940, 0.000039488
960, 0.000040085
980, 0.000040676
1000, 0.00004126
